thehill.com,0.80,0.87,91,70,71,71,86,1134,313,888,0.111,23267713,106771,349286,810,22834,177,VeryStrong
abcnews.go.com,0.90,0.93,94,78,83,83,82,1081,310,832,0.056,43271703,223812,45016,1616,11921,207,VeryStrong
sfgate.com,0.80,0.87,93,69,77,77,71,1370,275,1297,0.056,19904017,153275,23288,961,18368,111,VeryStrong
thedailybeast.com,0.80,0.85,92,66,50,50,77,1869,422,1596,0.056,16479750,110898,7750,758,2476,63,VeryStrong
theatlantic.com,0.80,0.87,93,69,78,78,81,1173,365,866,0.056,29778313,230281,214662,2102,4140,214,VeryStrong
latimes.com,0.80,0.90,94,72,62,62,62,1714,416,1350,0.056,55783389,278359,175214,1828,39681,259,VeryStrong
estadao.com.br,0.80,0.83,93,61,65,65,62,2257,,1924,0.056,5895920,38773,2700,295,7055,138,VeryStrong
thehindu.com,0.80,0.83,91,62,68,68,71,867,,754,0.056,23652961,58084,66341,773,989333,165,VeryStrong
dw.com,0.80,0.85,93,64,76,76,76,658,,654,0.056,37468710,121019,32112,1010,8498,271,VeryStrong
chron.com,0.80,0.85,92,65,72,72,68,647,304,528,0.056,13536332,100929,18490,980,15005,103,VeryStrong
scmp.com,0.80,0.83,91,63,62,62,64,1497,,1273,0.222,7809689,94847,12859,861,4295,114,VeryStrong
time.com,0.90,0.92,94,77,78,78,77,1015,372,767,0.056,30014238,329081,86244,2577,3264,345,VeryStrong
metoffice.gov.uk,0.70,0.76,84,56,73,73,56,13811,,10862,0.056,10662697,29990,26891,401,202442,565,VeryStrong
sueddeutsche.de,0.80,0.83,91,62,59,59,53,2750,,2295,0.056,33231251,83943,2842,355,50,25,VeryStrong
mainichi.jp,0.80,0.85,91,67,63,63,65,2300,,1951,0.056,23895713,43209,42316,616,83,24,VeryStrong
washingtonexaminer.com,0.70,0.79,85,62,70,70,74,7028,1421,5399,0.056,14122379,50049,18068,400,3345,61,VeryStrong
foxbusiness.com,0.80,0.81,87,63,71,71,73,3650,1036,2937,0.056,9042271,65588,24294,426,351,70,VeryStrong
newsweek.com,0.80,0.86,93,67,73,73,67,1591,507,1144,0.222,10583129,142639,52130,1316,6745,157,VeryStrong
smh.com.au,0.80,0.86,93,67,76,76,80,2188,,1922,0.056,38359736,122599,23625,899,3014,165,VeryStrong
