20071220150543,dormant
20100802235133,sample_page
20101010031337,alive
20101206054240,parked&ads
20110225183002,parked&ads
20110423145023,parked&ads
20130310035528,alive
20130403173301,alive
20130509234928,alive
20130613155905,alive
20130709040112,alive
20130801073032,alive
20130902003856,alive
20131002102207,alive
20131103022738,alive
20131202082731,alive
20140101063443,alive
20140201051110,alive
20140301190951,alive
20140401172156,alive
20140503165612,alive
20140603225553,alive
20140701012509,alive
20140802080149,alive
20140901174449,alive
20141002053143,alive
20141101151501,alive
20141201190110,alive
20150103101929,alive
20150201092312,alive
20150302171152,alive
20150401130301,alive
20150501143657,alive
20150601030042,alive
20150702212259,alive
20150801210937,alive
20150904131822,alive
20151003080224,alive
20151104032256,alive
20151203224535,alive
20160104205731,alive
20160201225158,alive
20160301014940,alive
20160403213157,alive
20160501211954,alive
20160602030108,alive
20160704094351,alive
20160804223940,alive
20160902012215,alive
20161007132659,alive
20161102191730,alive
20161201013517,alive
20170101013352,alive
20170201013355,alive
20170301013407,alive
20170401013356,alive
20170501013353,alive
20170601013441,alive
20170701013514,alive
20170801013444,alive
20170901013431,alive
20171001013442,alive
20171101013415,alive
20171201013450,alive
20180101013421,alive
20180201013421,alive
20180301013433,alive
20180401013423,alive
20180501013443,alive
20180601013441,alive
20180701013401,alive
20180801013412,alive
20180901013403,alive
20181001013410,alive
20181101013400,alive
20181201013409,alive
20190101013351,alive
20190201013357,alive
20190301013406,alive
20190401013356,alive
20190501013501,alive
20190601013356,alive
20190701013357,alive
20190801013355,alive
20190901013349,alive
20191001031848,alive
20191101031218,alive
20191201031407,alive
20200101031830,alive
20200201041010,alive
20200202022511,alive
20200301052026,alive
20200405100002,alive
